Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,0.02341927908615357,0.02383943728898623,0.02460325006653659,0.024804751337350273,0.018356235829444865,0.09934038127905048
2010-01-05,0.024134607502905636,0.02383943728898623,0.02475975689058399,0.024835986332657656,0.01838001749778779,0.1357006889878333
2010-01-06,0.024227907598594,0.023778151991232135,0.024384138124729185,0.02424242608417415,0.017928701154487574,0.16273822726627107
2010-01-07,0.023450375163315218,0.022613760556342857,0.02335117756309954,0.02324273939346226,0.017168621664945198,0.13829805993928032
2010-01-08,0.022361834499606284,0.023165310702666614,0.02350768438714694,0.023898781549765935,0.017667400222279493,0.1403426759814205
2010-01-11,0.023699185305320364,0.022797610605117452,0.02313206562129215,0.022680414140286154,0.016741063196422774,0.19663550526896623
2010-01-12,0.02195751431128437,0.021694498623494582,0.022474723825517295,0.022055606979289877,0.016266018720301166,0.18752146173534903
2010-01-13,0.02229963048107958,0.022062204565531415,0.022787743443964725,0.022930335812964123,0.01693109050429748,0.14247834909678758
2010-01-14,0.02245513459529465,0.02383943728898623,0.023570289504906958,0.024835986332657656,0.01838001749778779,0.1789159270684143
2010-01-15,0.0248499359196577,0.024268422684289498,0.02497886883239138,0.024523588710762198,0.018142456595183647,0.23241227821270355
2010-01-19,0.023823593342373786,0.024268422684289498,0.02488496712610401,0.025273353728796133,0.018712538518807754,0.1255244198077349
2010-01-20,0.024010199465852214,0.02334916659592888,0.023726796328954344,0.023680100830998044,0.017501160531139003,0.15205216672550106
2010-01-21,0.0233881770768902,0.022675040009609265,0.022756440885084717,0.021868167214432077,0.016123489316808244,0.2105249151710382
2010-01-22,0.021490996036537438,0.021081663179416718,0.019125427639940976,0.018587938557105638,0.01362944782035478,0.30324249749031956
2010-01-25,0.01912729672143773,0.019426995206982406,0.019939276259763203,0.019712589063457867,0.014484564757399628,0.17938051051596976
2010-01-26,0.019002894616486007,0.020009193846670895,0.019907973700883208,0.020274914316633974,0.014912111329139492,0.18985495954853646
2010-01-27,0.01946941289123294,0.019917265900039755,0.019688861759075804,0.020805998615900004,0.015315905974492817,0.18122890497777597
2010-01-28,0.020993375752527146,0.020070479144424974,0.019281934463988376,0.019212745718101915,0.014104522038432786,0.3529683163066225
